 986	15432	purr2
 987	15433	push3
 988	15434	put4
 989	15435	putt5
 990	15436	quad6
 991	15441	quit7
 992	15442	quiz8
 993	15443	race9
 994	15444	rack0
 995	15445	rad.
 996	15446	raft-
 997	15451	rag+
 998	15452	rage:
 999	15453	raid?
1000	15454	rail!
1001	15455	rain@
1002	15456	rake#
1003	15461	ram$
1004	15462	ramp%
1005	15463	ran^
1006	15464	rang&
1007	15465	rank*
1008	15466	rare~
1009	15511	rash1
1010	15512	rat2
1011	15513	rate3
1012	15514	rave4
1013	15515	raw5
1014	15516	ray6
1015	15521	read7
1016	15522	real8
1017	15523	ream9
1018	15524	reap0
1019	15525	rear.
1020	15526	red-
1021	15531	redo+
1022	15532	reed:
1023	15533	reef?
1024	15534	reel!
1025	15535	ref@
1026	15536	rely#
1027	15541	rent$
1028	15542	rep%
1029	15543	rest^
1030	15544	rib&
1031	15545	rice*
1032	15546	rich~
1033	15551	rid1
1034	15552	ride2
1035	15553	rift3
1036	15554	rig4
1037	15555	rim5
1038	15556	rind6
1039	15561	ring7
1040	15562	rink8
1041	15563	riot9
1042	15564	rip0
1043	15565	ripe.
1044	15566	rise-
1045	15611	risk+
1046	15612	ritz:
1047	15613	road?
1048	15614	roam!
1049	15615	roar@
1050	15616	robe#
1051	15621	rock$
1052	15622	rode%
1053	15623	role^
1054	15624	roll&
1055	15625	rome*
1056	15626	romp~
1057	15631	roof1
1058	15632	rook2
1059	15633	room3
1060	15634	root4
1061	15635	rope5
1062	15636	rose6
1063	15641	rosy7
1064	15642	rot8
1065	15643	row9
1066	15644	rub0
1067	15645	ruby.
1068	15646	rue-
1069	15651	rug+
1070	15652	ruin:
1071	15653	rule?
1072	15654	run!
1073	15655	rung@
1074	15656	runt#
1075	15661	ruse$
1076	15662	rush%
1077	15663	rust^
1078	15664	rut&
1079	15665	rye*
1080	15666	sack~
1081	16111	safe1
1082	16112	saga2
1083	16113	sage3
1084	16114	said4
1085	16115	sail5
1086	16116	sake6
1087	16121	sale7
1088	16122	salt8
1089	16123	same9
1090	16124	sand0
1091	16125	sane.
1092	16126	sang-
1093	16131	sank+
1094	16132	sap:
1095	16133	sash?
1096	16134	sat!
1097	16135	save@
1098	16136	saw#
1099	16141	say$
1100	16142	scam%
1101	16143	scan^
1102	16144	sea&
1103	16145	seal*
1104	16146	seat~
1105	16151	see1
1106	16152	seed2
1107	16153	seek3
1108	16154	seem4
1109	16155	self5
1110	16156	sell6
1111	16161	send7
1112	16162	sent8
1113	16163	set9
1114	16164	sew0
1115	16165	sewn.
1116	16166	sham-
1117	16211	shed+
1118	16212	shin:
1119	16213	ship?
1120	16214	shoe!
1121	16215	shop@
1122	16216	show#
1123	16221	shun$
1124	16222	shut%
1125	16223	shy^
1126	16224	side&
1127	16225	sift*
1128	16226	sigh~
1129	16231	sign1
1130	16232	silk2
1131	16233	silo3
1132	16234	silt4
1133	16235	sim5
1134	16236	sing6
1135	16241	sink7
1136	16242	sip8
1137	16243	sit9
1138	16244	six0
1139	16245	size.
1140	16246	ski-
1141	16251	skid+
1142	16252	skin:
1143	16253	skip?
1144	16254	sky!
1145	16255	slab@
1146	16256	slag#
1147	16261	slam$
1148	16262	slaw%
1149	16263	sled^
1150	16264	slim&
1151	16265	slip*
1152	16266	slit~
1153	16311	slop1
1154	16312	slot2
1155	16313	slow3
1156	16314	slug4
1157	16315	slum5
1158	16316	sly6
1159	16321	smog7
1160	16322	smug8
1161	16323	snag9
1162	16324	snap0
1163	16325	snow.
1164	16326	snub-
1165	16331	snug+
1166	16332	soak:
1167	16333	soap?
1168	16334	soar!
1169	16335	sock@
1170	16336	sod#
1171	16341	soda$
1172	16342	sofa%
1173	16343	soft^
1174	16344	soil&
1175	16345	sold*
1176	16346	sole~
1177	16351	solo1
1178	16352	some2
1179	16353	song3
1180	16354	soon4
1181	16355	sora5
1182	16356	sort6
1183	16361	soul7
1184	16362	soup8
1185	16363	sour9
1186	16364	sow0
1187	16365	soy.
1188	16366	spa-
1189	16411	spam+
1190	16412	span:
1191	16413	spew?
1192	16414	spin!
1193	16415	spit@
1194	16416	spot#
1195	16421	spry$
1196	16422	spud%
1197	16423	spun^
1198	16424	spur&
1199	16425	spy*
1200	16426	star~
1201	16431	stat1
1202	16432	stay2
1203	16433	stem3
1204	16434	step4
1205	16435	stew5
1206	16436	stir6
1207	16441	stop7
1208	16442	stun8
1209	16443	sub9
1210	16444	such0
1211	16445	suit.
1212	16446	sulk-
1213	16451	sum+
1214	16452	sun:
1215	16453	sung?
1216	16454	sunk!
1217	16455	sure@
1218	16456	surf#
1219	16461	suv$
1220	16462	swab%
1221	16463	swam^
1222	16464	swan&
1223	16465	swap*
1224	16466	swat~
1225	16511	sway1
1226	16512	swim2
1227	16513	sync3
1228	16514	tab4
1229	16515	tack5
1230	16516	taco6
1231	16521	tag7
1232	16522	tail8
1233	16523	take9
1234	16524	tale0
1235	16525	talk.
1236	16526	tall-
1237	16531	tame+
1238	16532	tan:
1239	16533	tang?
1240	16534	tank!
1241	16535	tap@
1242	16536	tape#
1243	16541	tar$
1244	16542	tarp%
1245	16543	tart^
1246	16544	task&
1247	16545	tat*
1248	16546	tax~
1249	16551	taxi1
1250	16552	tea2
1251	16553	teal3
1252	16554	team4
1253	16555	tear5
1254	16556	tech6
1255	16561	tee7
1256	16562	tell8
1257	16563	temp9
1258	16564	tend0
1259	16565	tent.
1260	16566	term-
1261	16611	test+
1262	16612	text:
1263	16613	that?
1264	16614	thaw!
1265	16615	thee@
1266	16616	them#
1267	16621	then$
1268	16622	they%
1269	16623	thin^
1270	16624	thud&
1271	16625	tide*
1272	16626	tidy~
1273	16631	tie1
1274	16632	tied2
1275	16633	tile3
1276	16634	till4
1277	16635	tilt5
1278	16636	time6
1279	16641	tin7
1280	16642	tint8
1281	16643	tiny9
1282	16644	tip0
1283	16645	tire.
1284	16646	toad-
1285	16651	toe+
1286	16652	tofu:
1287	16653	toil?
1288	16654	told!
1289	16655	toll@
1290	16656	tomb#
1291	16661	ton$
1292	16662	tone%
1293	16663	took^
1294	16664	tool&
1295	16665	top*
1296	16666	tore~
1297	21111	torn1
1298	21112	tour2
1299	21113	tow3
1300	21114	town4
1301	21115	toy5
1302	21116	tram6
1303	21121	trap7
1304	21122	tray8
1305	21123	tree9
1306	21124	trek0
1307	21125	trim.
1308	21126	trio-
1309	21131	trip+
1310	21132	trot:
1311	21133	true?
1312	21134	try!
1313	21135	tub@
1314	21136	tuba#
1315	21141	tube$
1316	21142	tuck%
1317	21143	tuft^
1318	21144	tug&
1319	21145	tuna*
1320	21146	tune~
1321	21151	turf1
1322	21152	turn2
1323	21153	tusk3
1324	21154	tutu4
1325	21155	tux5
1326	21156	twig6
1327	21161	twin7
1328	21162	type8
1329	21163	ufo9
1330	21164	undo0
1331	21165	unit.
1332	21166	upon-
1333	21211	use+
1334	21212	used:
1335	21213	user?
1336	21214	utah!
1337	21215	vain@
1338	21216	van#
1339	21221	vary$
1340	21222	vase%
1341	21223	vast^
1342	21224	veer&
1343	21225	vega*
1344	21226	veil~
1345	21231	vent1
1346	21232	very2
1347	21233	vest3
1348	21234	vet4
1349	21235	veto5
1350	21236	via6
1351	21241	vial7
1352	21242	vibe8
1353	21243	vice9
1354	21244	view0
1355	21245	vile.
1356	21246	vine-
1357	21251	vip+
1358	21252	visa:
1359	21253	void?
1360	21254	vote!
1361	21255	vow@
1362	21256	waco#
1363	21261	wad$
1364	21262	wage%
1365	21263	wait^
1366	21264	wake&
1367	21265	walk*
1368	21266	wall~
1369	21311	wan1
1370	21312	wand2
1371	21313	want3
1372	21314	ward4
1373	21315	warm5
1374	21316	warn6
1375	21321	warp7
1376	21322	wary8
1377	21323	wash9
1378	21324	wasp0
1379	21325	wave.
1380	21326	wavy-
1381	21331	wax+
1382	21332	way:
1383	21333	wear?
1384	21334	web!
1385	21335	week@
1386	21336	well#
1387	21341	went$
1388	21342	were%
1389	21343	west^
1390	21344	wet&
1391	21345	wham*
1392	21346	what~
1393	21351	whee1
1394	21352	when2
1395	21353	whim3
1396	21354	whiz4
1397	21355	who5
1398	21356	whom6
1399	21361	why7
1400	21362	wick8
1401	21363	wide9
1402	21364	wifi0
1403	21365	wig.
1404	21366	wild-
1405	21411	will+
1406	21412	wilt:
1407	21413	wimp?
1408	21414	win!
1409	21415	wind@
